Link,Club,League,Name,Market value,Date of birth/Age,Place of birth,Citizenship,Height,Foot,Position,Player agent,Joined,Contract expires,Competition_Total_Appearances,Competition_Total_Goals,Competition_Total_Own_Goals,Competition_Total_Assists,Competition_Total_Yellow_Cards,Competition_Total_Red_Cards,Competition_Total_Substitutions_On,Competition_Total_Substitutions_Off,Competition_Total_Clean_Sheets,Competition_Total_Goals_Conceded,Competition_Total_Minutes_Played,Competition_National_Appearances,Competition_National_Goals,Competition_National_Own_Goals,Competition_National_Assists,Competition_National_Yellow_Cards,Competition_National_Red_Cards,Competition_National_Substitutions_On,Competition_National_Substitutions_Off,Competition_National_Goals_Conceded,Competition_National_Clean_Sheets,Competition_National_Minutes_Played,Competition_International_Appearances,Competition_International_Goals,Competition_International_Own_Goals,Competition_International_Assists,Competition_International_Yellow_Cards,Competition_International_Red_Cards,Competition_International_Substitutions_On,Competition_International_Substitutions_Off,Competition_International_Clean_Sheets,Competition_International_Goals_Conceded,Competition_International_Minutes_Played,Competition_Nationalcup_Appearances,Competition_Nationalcup_Goals,Competition_Nationalcup_Own_Goals,Competition_Nationalcup_Assists,Competition_Nationalcup_Yellow_Cards,Competition_Nationalcup_Red_Cards,Competition_Nationalcup_Substitutions_On,Competition_Nationalcup_Substitutions_Off,Competition_Nationalcup_Clean_Sheets,Competition_Nationalcup_Goals_Conceded,Competition_Nationalcup_Minutes_Played
https://www.transfermarkt.com//nayef-aguerd/profil/spieler/361914,Olympique Marseille,Ligue 1,Nayef Aguerd,€22.00m,30/03/1996 (29),Kénitra,Morocco,"1,90 m",left,Defender - Centre-Back,CANTERASPORT,01/09/2025,30/06/2030,21,1,Na,Na,3,Na,Na,4,,,1.829',2,Na,Na,Na,Na,Na,Na,Na,,,180',5,Na,Na,Na,1,Na,Na,Na,,,450',Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//leonardo-balerdi/profil/spieler/575998,Olympique Marseille,Ligue 1,Leonardo Balerdi,€20.00m,26/01/1999 (27),Villa Mercedes,Argentina  Italy,"1,87 m",right,Defender - Centre-Back,SP,03/07/2021,30/06/2028,24,1,Na,1,6,Na,5,1,,,1.852',15,Na,Na,1,3,Na,4,1,,,1.087',6,Na,Na,Na,2,Na,1,Na,,,495',2,1,Na,Na,1,Na,Na,Na,,,180'
https://www.transfermarkt.com//benjamin-pavard/profil/spieler/353366,Olympique Marseille,Ligue 1,Benjamin Pavard,€20.00m,28/03/1996 (29),Maubeuge,France,"1,86 m",right,Defender - Centre-Back,,01/09/2025,30/06/2026,26,1,1,3,6,Na,4,6,,,1.940',1,Na,Na,Na,Na,Na,Na,Na,,,90',6,Na,Na,Na,3,Na,Na,1,,,538',3,Na,Na,1,Na,Na,1,1,,,173'
https://www.transfermarkt.com//facundo-medina/profil/spieler/474800,Olympique Marseille,Ligue 1,Facundo Medina,€20.00m,28/05/1999 (26),Villa Fiorito,Argentina,"1,84 m",left,Defender - Centre-Back,Cabinet ASK – Sevan ...,02/07/2025,30/06/2026,14,Na,Na,Na,3,Na,1,5,,,1.020',6,Na,Na,Na,1,Na,Na,3,,,461',4,Na,Na,Na,1,Na,Na,1,,,306',3,Na,Na,Na,Na,Na,1,1,,,163'
https://www.transfermarkt.com//cj-egan-riley/profil/spieler/581669,Olympique Marseille,Ligue 1,CJ Egan-Riley,€12.00m,02/01/2003 (23),Manchester,England  Ireland,"1,83 m",right,Defender - Centre-Back,,01/07/2025,30/06/2029,14,1,Na,Na,Na,1,7,2,,,682',9,Na,Na,Na,Na,1,3,1,,,487',3,Na,Na,Na,Na,Na,2,1,,,135',2,1,Na,Na,Na,Na,2,Na,,,60'
https://www.transfermarkt.com//emerson/profil/spieler/181778,Olympique Marseille,Ligue 1,Emerson,€10.00m,03/08/1994 (31),Santos,Italy  Brazil,"1,76 m",left,Defender - Left-Back,Bertolucci Sports,01/09/2025,30/06/2027,24,Na,Na,3,2,Na,2,6,,,1.906',15,Na,Na,3,1,Na,2,3,,,1.206',5,Na,Na,Na,1,Na,Na,1,,,393',3,Na,Na,Na,Na,Na,Na,2,,,217'
https://www.transfermarkt.com//amir-murillo/profil/spieler/354482,Olympique Marseille,Ligue 1,Amir Murillo,€10.00m,11/02/1996 (29),Colón,Panama,"1,84 m",right,Defender - Right-Back,SEG,30/08/2023,30/06/2028,25,2,Na,4,5,Na,9,5,,,1.479',16,2,Na,2,4,Na,5,4,,,988',7,Na,Na,Na,1,Na,3,1,,,388',1,Na,Na,2,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//arthur-vermeeren/profil/spieler/926694,Olympique Marseille,Ligue 1,Arthur Vermeeren,€28.00m,07/02/2005 (20),Lier,Belgium,"1,80 m",right,Midfield - Defensive Midfield,TEAM VERMEEREN,31/08/2025,30/06/2026,17,Na,Na,2,2,1,6,4,,,898',12,Na,Na,1,1,1,5,2,,,568',5,Na,Na,1,1,Na,1,2,,,330',Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//pierre-emile-hojbjerg/profil/spieler/167799,Olympique Marseille,Ligue 1,Pierre-Emile Højbjerg,€18.00m,05/08/1995 (30),København,Denmark  France,"1,85 m",right,Midfield - Defensive Midfield,LP Sport Management,01/07/2025,30/06/2028,29,3,Na,3,5,Na,3,1,,,2.409',18,2,Na,3,2,Na,2,1,,,1.481',8,Na,Na,Na,1,Na,1,Na,,,658',2,1,Na,Na,1,Na,Na,Na,,,180'
https://www.transfermarkt.com//geoffrey-kondogbia/profil/spieler/127189,Olympique Marseille,Ligue 1,Geoffrey Kondogbia,€5.00m,15/02/1993 (32),Nemours,Central African Republic  France,"1,88 m",left,Midfield - Defensive Midfield,Sport Cover,01/07/2023,30/06/2027,12,Na,Na,Na,3,Na,3,8,,,647',6,Na,Na,Na,2,Na,1,5,,,314',4,Na,Na,Na,Na,Na,1,3,,,223',1,Na,Na,Na,1,Na,1,Na,,,20'
https://www.transfermarkt.com//tochukwu-nnadi/profil/spieler/920470,Olympique Marseille,Ligue 1,Tochukwu Nnadi,€2.00m,30/06/2003 (22),,Nigeria,"1,76 m",right,Midfield - Defensive Midfield,TD sports management,02/02/2026,30/06/2030,19,Na,Na,1,7,1,1,4,,,1.508',18,Na,Na,1,7,1,1,4,,,1.418',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//quinten-timber/profil/spieler/420213,Olympique Marseille,Ligue 1,Quinten Timber,€25.00m,17/06/2001 (24),Utrecht,Netherlands  Curacao,"1,79 m",right,Midfield - Central Midfield,Forza Sports Group,23/01/2026,30/06/2030,27,4,Na,4,2,Na,4,7,,,2.020',2,Na,Na,Na,Na,Na,Na,2,,,153',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,1,,,70'
https://www.transfermarkt.com//bilal-nadir/profil/spieler/659520,Olympique Marseille,Ligue 1,Bilal Nadir,€9.00m,28/11/2003 (22),Nice,Morocco  France,"1,79 m",left,Midfield - Central Midfield,,01/07/2023,30/06/2026,22,1,Na,5,2,Na,16,5,,,714',15,Na,Na,4,2,Na,11,4,,,472',4,Na,Na,Na,Na,Na,3,1,,,92',3,1,Na,1,Na,Na,2,Na,,,150'
https://www.transfermarkt.com//ethan-nwaneri/profil/spieler/890719,Olympique Marseille,Ligue 1,Ethan Nwaneri,€40.00m,21/03/2007 (18),London,England  Nigeria,"1,76 m",left,Midfield - Attacking Midfield,Unique Sports Group,23/01/2026,30/06/2026,15,2,Na,Na,2,Na,8,5,,,685',2,1,Na,Na,Na,Na,Na,2,,,125',3,Na,Na,Na,1,Na,2,1,,,101',1,Na,Na,Na,Na,Na,Na,1,,,69'
https://www.transfermarkt.com//himad-abdelli/profil/spieler/592979,Olympique Marseille,Ligue 1,Himad Abdelli,€7.00m,17/11/1999 (26),Montivilliers,Algeria  France,"1,85 m",right,Midfield - Attacking Midfield,One Team Management,02/02/2026,30/06/2030,13,2,Na,Na,1,Na,2,7,,,948',13,2,Na,Na,1,Na,2,7,,,948',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//igor-paixao/profil/spieler/653610,Olympique Marseille,Ligue 1,Igor Paixão,€35.00m,28/06/2000 (25),Macapá,Brazil,"1,68 m",right,Attack - Left Winger,Toninello FC,01/08/2025,30/06/2030,28,9,Na,4,1,Na,7,15,,,1.809',17,4,Na,3,1,Na,4,10,,,1.103',8,4,Na,1,Na,Na,3,3,,,471',2,1,Na,Na,Na,Na,Na,1,,,168'
https://www.transfermarkt.com//hamed-traore/profil/spieler/391065,Olympique Marseille,Ligue 1,Hamed Traoré,€15.00m,16/02/2000 (25),Abidjan,Cote d'Ivoire,"1,77 m",right,Attack - Left Winger,GG11,29/08/2025,30/06/2026,11,2,Na,3,1,Na,5,6,,,489',1,Na,Na,1,Na,Na,1,Na,,,16',2,Na,Na,Na,Na,Na,Na,2,,,113',2,1,Na,1,Na,Na,1,1,,,76'
https://www.transfermarkt.com//mason-greenwood/profil/spieler/532826,Olympique Marseille,Ligue 1,Mason Greenwood,€50.00m,01/10/2001 (24),Bradford,England  Jamaica,"1,81 m",both,Attack - Right Winger,Relatives,18/07/2024,30/06/2029,31,22,Na,8,2,Na,2,11,,,2.497',19,13,Na,4,1,Na,2,6,,,1.481',8,3,Na,1,1,Na,Na,3,,,671',3,5,Na,3,Na,Na,Na,1,,,255'
https://www.transfermarkt.com//timothy-weah/profil/spieler/370846,Olympique Marseille,Ligue 1,Timothy Weah,€20.00m,22/02/2000 (25),"New York City, New York",United States  France,"1,83 m",right,Attack - Right Winger,BS Group ...,06/08/2025,30/06/2026,28,3,Na,4,3,Na,4,13,,,2.023',17,2,Na,2,1,Na,2,8,,,1.237',7,1,Na,1,1,Na,1,3,,,505',3,Na,Na,1,Na,Na,1,1,,,204'
https://www.transfermarkt.com//amine-gouiri/profil/spieler/418659,Olympique Marseille,Ligue 1,Amine Gouiri,€28.00m,16/02/2000 (25),Bourgoin-Jallieu,Algeria  France,"1,81 m",right,Attack - Centre-Forward,HCM Sports ...,31/01/2025,30/06/2029,16,7,Na,3,1,Na,4,12,,,938',10,4,Na,1,Na,Na,3,7,,,564',3,Na,Na,Na,1,Na,1,2,,,165',2,3,Na,2,Na,Na,Na,2,,,142'
https://www.transfermarkt.com//pierre-emerick-aubameyang/profil/spieler/58864,Olympique Marseille,Ligue 1,Pierre-Emerick Aubameyang,€3.00m,18/06/1989 (36),Laval,Gabon  France,"1,87 m",right,Attack - Centre-Forward,Premier Sports ...,31/07/2025,30/06/2027,28,10,Na,10,2,Na,10,12,,,1.740',18,6,Na,6,1,Na,6,9,,,1.115',8,3,Na,4,Na,Na,2,3,,,590',1,1,Na,Na,Na,Na,1,Na,,,12'
https://www.transfermarkt.com//philipp-kohn/profil/spieler/251322,AS Monaco,Ligue 1,Philipp Köhn,€4.00m,02/04/1998 (27),Dinslaken,Switzerland  Germany,"1,90 m",right,Goalkeeper,Relatives,15/07/2023,30/06/2028,21,Na,Na,,1,Na,2,Na,7,36,1.799',14,Na,Na,,1,Na,2,Na,23,4,1.169',6,Na,Na,,Na,Na,Na,Na,3,12,540',1,Na,Na,,Na,Na,Na,Na,Na,1,90'
https://www.transfermarkt.com//lukas-hradecky/profil/spieler/48015,AS Monaco,Ligue 1,Lukas Hradecky,€1.80m,24/11/1989 (36),Bratislava,Finland  Slovakia,"1,92 m",right,Goalkeeper,,08/08/2025,30/06/2027,11,Na,Na,,Na,Na,Na,2,3,13,901',8,Na,Na,,Na,Na,Na,2,10,2,631',2,Na,Na,,Na,Na,Na,Na,1,2,180',1,Na,Na,,Na,Na,Na,Na,Na,1,90'
https://www.transfermarkt.com//jules-stawiecki/profil/spieler/1075582,AS Monaco U19,Ligue 1,Jules Stawiecki,€150k,10/04/2007 (18),Dijon,France  Poland,"1,86 m",left,Goalkeeper,Carmenta,30/01/2024,30/06/2029,6,Na,Na,,Na,Na,Na,Na,3,11,540',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,
https://www.transfermarkt.com//yann-lienard/profil/spieler/745341,AS Monaco,Ligue 1,Yann Lienard,€100k,16/03/2003 (22),Aubagne,France,"1,94 m",right,Goalkeeper,,01/07/2023,30/06/2027,1,Na,Na,,Na,Na,Na,Na,1,Na,90',Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na
https://www.transfermarkt.com//thilo-kehrer/profil/spieler/228948,AS Monaco,Ligue 1,Thilo Kehrer,€18.00m,21/09/1996 (29),Tübingen,Germany  Burundi,"1,86 m",both,Defender - Centre-Back,Relatives,01/07/2024,30/06/2028,24,Na,1,Na,6,1,2,Na,,,1.976',14,Na,Na,Na,4,1,Na,Na,,,1.198',8,Na,1,Na,2,Na,2,Na,,,598',2,Na,Na,Na,Na,Na,Na,Na,,,180'
https://www.transfermarkt.com//christian-mawissa/profil/spieler/1005240,AS Monaco,Ligue 1,Christian Mawissa,€15.00m,18/04/2005 (20),Saint-Jean-de-Verges,France  DR Congo,"1,84 m",left,Defender - Centre-Back,Classico,11/08/2024,30/06/2029,10,Na,Na,Na,3,Na,1,4,,,718',7,Na,Na,Na,1,Na,Na,2,,,555',2,Na,Na,Na,1,Na,1,1,,,98',1,Na,Na,Na,1,Na,Na,1,,,65'
https://www.transfermarkt.com//wout-faes/profil/spieler/292808,AS Monaco,Ligue 1,Wout Faes,€12.00m,03/04/1998 (27),Mol,Belgium,"1,87 m",right,Defender - Centre-Back,Claes Agency,13/01/2026,30/06/2026,18,1,Na,1,1,Na,6,3,,,1.063',2,Na,Na,Na,Na,Na,Na,1,,,119',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//mohammed-salisu/profil/spieler/563963,AS Monaco,Ligue 1,Mohammed Salisu,€10.00m,17/04/1999 (26),Kumasi,Ghana,"1,88 m",left,Defender - Centre-Back,CAA Stellar,01/08/2023,30/06/2028,18,1,2,Na,5,Na,Na,1,,,1.613',12,1,1,Na,3,Na,Na,Na,,,1.080',5,Na,1,Na,2,Na,Na,1,,,443',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//eric-dier/profil/spieler/175722,AS Monaco,Ligue 1,Eric Dier,€7.00m,15/01/1994 (32),Cheltenham,England  Portugal,"1,91 m",right,Defender - Centre-Back,,01/07/2025,30/06/2028,12,2,Na,Na,Na,Na,1,1,,,1.032',8,1,Na,Na,Na,Na,1,1,,,672',3,1,Na,Na,Na,Na,Na,Na,,,270',1,Na,Na,Na,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//caio-henrique/profil/spieler/420064,AS Monaco,Ligue 1,Caio Henrique,€15.00m,31/07/1997 (28),Santos,Brazil  Spain,"1,78 m",left,Defender - Left-Back,Bertolucci Sports,27/08/2020,30/06/2027,25,Na,Na,Na,4,Na,3,2,,,1.988',16,Na,Na,Na,2,Na,3,1,,,1.223',7,Na,Na,Na,Na,Na,Na,1,,,585',2,Na,Na,Na,2,Na,Na,Na,,,180'
https://www.transfermarkt.com//kassoum-ouattara/profil/spieler/947360,AS Monaco,Ligue 1,Kassoum Ouattara,€9.00m,14/10/2004 (21),Paris,France  Cote d'Ivoire,"1,84 m",left,Defender - Left-Back,PREMIER'ART,01/11/2023,30/06/2028,23,Na,Na,4,4,Na,8,8,,,1.356',14,Na,Na,3,3,Na,2,7,,,963',7,Na,Na,Na,1,Na,5,1,,,278',2,Na,Na,1,Na,Na,1,Na,,,115'
https://www.transfermarkt.com//vanderson/profil/spieler/789082,AS Monaco,Ligue 1,Vanderson,€20.00m,21/06/2001 (24),Rondonópolis,Brazil,"1,73 m",right,Defender - Right-Back,Bertolucci Sports,01/01/2022,30/06/2028,17,Na,Na,2,3,Na,6,6,,,938',11,Na,Na,2,3,Na,6,3,,,508',6,Na,Na,Na,Na,Na,Na,3,,,430',,,,,,,,,,,
https://www.transfermarkt.com//jordan-teze/profil/spieler/364245,AS Monaco,Ligue 1,Jordan Teze,€12.00m,30/09/1999 (26),Groningen,Netherlands  DR Congo,"1,83 m",right,Defender - Right-Back,Gol International,20/08/2024,30/06/2029,27,2,Na,Na,7,Na,4,5,,,2.068',19,Na,Na,Na,6,Na,3,5,,,1.423',7,2,Na,Na,Na,Na,1,Na,,,555',1,Na,Na,Na,1,Na,Na,Na,,,90'
https://www.transfermarkt.com//denis-zakaria/profil/spieler/334526,AS Monaco,Ligue 1,Denis Zakaria,€25.00m,20/11/1996 (29),Genf,Switzerland  DR Congo,"1,90 m",right,Midfield - Defensive Midfield,HCM Sports ...,14/08/2023,30/06/2028,16,Na,Na,3,5,1,1,2,,,1.311',10,Na,Na,1,3,1,1,1,,,788',4,Na,Na,Na,1,Na,Na,1,,,343',2,Na,Na,2,1,Na,Na,Na,,,180'
https://www.transfermarkt.com//aladji-bamba/profil/spieler/975347,AS Monaco,Ligue 1,Aladji Bamba,€3.50m,14/07/2006 (19),Blois,France  Guinea,"1,81 m",right,Midfield - Defensive Midfield,Clever One,01/07/2025,30/06/2030,13,Na,Na,1,1,Na,7,4,,,475',6,Na,Na,Na,1,Na,4,2,,,139',3,Na,Na,Na,Na,Na,2,1,,,74',1,Na,Na,Na,Na,Na,1,Na,,,13'
https://www.transfermarkt.com//lamine-camara/profil/spieler/918969,AS Monaco,Ligue 1,Lamine Camara,€30.00m,01/01/2004 (22),Diouloulou,Senegal,"1,73 m",right,Midfield - Central Midfield,Wasserman,30/07/2024,30/06/2029,15,Na,Na,3,4,Na,2,5,,,1.122',11,Na,Na,3,2,Na,2,4,,,786',4,Na,Na,Na,2,Na,Na,1,,,336',,,,,,,,,,,
https://www.transfermarkt.com//mamadou-coulibaly/profil/spieler/745173,AS Monaco,Ligue 1,Mamadou Coulibaly,€8.00m,21/04/2004 (21),Paris,France  Mali,"1,79 m",left,Midfield - Central Midfield,One Team Management,01/07/2025,30/06/2028,21,3,Na,2,5,1,6,9,,,1.320',13,3,Na,1,4,1,2,7,,,828',7,Na,Na,Na,1,Na,3,2,,,438',1,Na,Na,1,Na,Na,1,Na,,,54'
https://www.transfermarkt.com//paul-pogba/profil/spieler/122153,AS Monaco,Ligue 1,Paul Pogba,€5.00m,15/03/1993 (32),Lagny-sur-Marne,France  Guinea,"1,91 m",both,Midfield - Central Midfield,Relatives,01/07/2025,30/06/2027,3,Na,Na,Na,Na,Na,3,Na,,,30',3,Na,Na,Na,Na,Na,3,Na,,,30',Na,Na,Na,Na,Na,Na,Na,Na,,,Na,,,,,,,,,,,
https://www.transfermarkt.com//aleksandr-golovin/profil/spieler/263918,AS Monaco,Ligue 1,Aleksandr Golovin,€18.00m,30/05/1996 (29),"Kaltan, Kemerovo Oblast",Russia,"1,78 m",right,Midfield - Attacking Midfield,,27/07/2018,30/06/2029,22,2,Na,2,3,Na,2,16,,,1.601',14,2,Na,2,1,Na,1,11,,,1.003',6,Na,Na,Na,2,Na,1,4,,,443',2,Na,Na,Na,Na,Na,Na,1,,,155'
https://www.transfermarkt.com//stanis-idumbo/profil/spieler/743387,AS Monaco,Ligue 1,Stanis Idumbo,€5.00m,29/06/2005 (20),Melun,Belgium  DR Congo,"1,71 m",right,Midfield - Attacking Midfield,Stirr Associates,30/08/2025,30/06/2030,12,1,Na,1,Na,Na,10,1,,,303',1,Na,Na,Na,Na,Na,Na,1,,,45',1,Na,Na,Na,Na,Na,1,Na,,,26',2,Na,Na,Na,Na,Na,1,Na,,,68'
https://www.transfermarkt.com//simon-adingra/profil/spieler/658536,AS Monaco,Ligue 1,Simon Adingra,€22.00m,01/01/2002 (24),Abobo,Cote d'Ivoire,"1,75 m",right,Attack - Left Winger,Fidus Sports,02/02/2026,30/06/2026,15,1,Na,1,2,Na,5,10,,,729',14,1,Na,1,2,Na,5,9,,,658',,,,,,,,,,,,1,Na,Na,Na,Na,Na,Na,1,,,71'
https://www.transfermarkt.com//takumi-minamino/profil/spieler/165793,AS Monaco,Ligue 1,Takumi Minamino,€12.00m,16/01/1995 (31),"Izumisano, Osaka",Japan,"1,72 m",right,Attack - Left Winger,Sarcle Co. Ltd.,01/07/2022,30/06/2027,21,4,Na,3,4,Na,5,14,,,1.312',15,3,Na,2,4,Na,4,10,,,950',5,1,Na,1,Na,Na,1,3,,,326',1,Na,Na,Na,Na,Na,Na,1,,,36'
https://www.transfermarkt.com//ansu-fati/profil/spieler/466810,AS Monaco,Ligue 1,Ansu Fati,€10.00m,31/10/2002 (23),Bissau,Spain  Guinea-Bissau,"1,78 m",right,Attack - Left Winger,Relatives,01/07/2025,30/06/2026,18,8,Na,Na,1,Na,10,7,,,757',13,7,Na,Na,1,Na,8,4,,,522',5,1,Na,Na,Na,Na,2,3,,,235',,,,,,,,,,,
https://www.transfermarkt.com//maghnes-akliouche/profil/spieler/745200,AS Monaco,Ligue 1,Maghnes Akliouche,€45.00m,25/02/2002 (23),Tremblay-en-France,France  Algeria,"1,83 m",left,Attack - Right Winger,HCM Sports ...,01/07/2022,30/06/2028,28,4,Na,5,2,Na,2,6,,,2.317',19,4,Na,2,2,Na,2,5,,,1.524',8,Na,Na,2,Na,Na,Na,1,,,703',1,Na,Na,1,Na,Na,Na,Na,,,90'
https://www.transfermarkt.com//krepin-diatta/profil/spieler/490426,AS Monaco,Ligue 1,Krépin Diatta,€6.00m,25/02/1999 (26),Dakar,Senegal,"1,75 m",right,Attack - Right Winger,Wasserman,21/01/2021,30/06/2026,13,Na,Na,2,2,Na,4,3,,,872',11,Na,Na,1,1,Na,4,2,,,725',2,Na,Na,1,1,Na,Na,1,,,147',,,,,,,,,,,
https://www.transfermarkt.com//folarin-balogun/profil/spieler/503770,AS Monaco,Ligue 1,Folarin Balogun,€22.00m,03/07/2001 (24),"New York City, New York",United States  England,"1,78 m",right,Attack - Centre-Forward,Elite Project Group ...,30/08/2023,30/06/2028,26,8,Na,4,2,1,4,14,,,1.917',16,4,Na,4,2,1,4,7,,,1.085',8,3,Na,Na,Na,Na,Na,6,,,656',2,1,Na,Na,Na,Na,Na,1,,,176'
https://www.transfermarkt.com//mika-biereth/profil/spieler/565821,AS Monaco,Ligue 1,Mika Biereth,€22.00m,08/02/2003 (22),London,Denmark  England,"1,87 m",right,Attack - Centre-Forward,ROOF,11/01/2025,30/06/2030,26,4,Na,2,1,Na,11,14,,,1.182',18,2,Na,2,Na,Na,6,11,,,921',6,Na,Na,Na,1,Na,5,1,,,100',2,2,Na,Na,Na,Na,Na,2,,,161'
https://www.transfermarkt.com//paris-brunner/profil/spieler/918414,AS Monaco,Ligue 1,Paris Brunner,€1.50m,15/02/2006 (19),Dortmund,Germany  DR Congo,"1,86 m",right,Attack - Centre-Forward,Relatives,16/08/2024,30/06/2028,6,2,Na,Na,1,Na,4,2,,,155',5,Na,Na,Na,1,Na,4,1,,,96',,,,,,,,,,,,Na,Na,Na,Na,Na,Na,Na,Na,,,Na
https://www.transfermarkt.com//mike-penders/profil/spieler/834397,RC Strasbourg Alsace,Ligue 1,Mike Penders,€15.00m,31/07/2005 (20),Maasmechelen,Belgium,"2,00 m",left,Goalkeeper,MARTIN RIHA,28/07/2025,30/06/2026,29,Na,Na,,5,Na,Na,1,9,33,2.561',19,Na,Na,,3,Na,Na,Na,25,6,1.710',,,,,,,,,,,,2,Na,Na,,1,Na,Na,Na,1,1,180'
https://www.transfermarkt.com//stefan-bajic/profil/spieler/465836,RC Strasbourg Alsace,Ligue 1,Stefan Bajic,€500k,23/12/2001 (24),Saint-Étienne,France  Serbia,"1,88 m",right,Goalkeeper,Classico,16/08/2025,30/06/2026,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na,,,,,,,,,,,,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na
https://www.transfermarkt.com//karl-johan-johnsson/profil/spieler/112822,RC Strasbourg Alsace,Ligue 1,Karl-Johan Johnsson,€250k,28/01/1990 (36),Ränneslöv,Sweden,"1,88 m",right,Goalkeeper,Global Soccer ...,16/08/2024,30/06/2026,2,Na,Na,,Na,Na,1,Na,2,Na,139',1,Na,Na,,Na,Na,Na,Na,Na,1,90',,,,,,,,,,,,Na,Na,Na,,Na,Na,Na,Na,Na,Na,Na
https://www.transfermarkt.com//ismael-doukoure/profil/spieler/786436,RC Strasbourg Alsace,Ligue 1,Ismaël Doukouré,€18.00m,24/07/2003 (22),Lille,France  Cote d'Ivoire,"1,83 m",right,Defender - Centre-Back,,29/01/2022,30/06/2028,24,2,1,1,5,1,2,3,,,1.899',15,Na,1,1,3,1,Na,2,,,1.282',,,,,,,,,,,,2,1,Na,Na,Na,Na,Na,1,,,135'
https://www.transfermarkt.com//aaron-anselmino/profil/spieler/1145504,RC Strasbourg Alsace,Ligue 1,Aarón Anselmino,€12.00m,29/04/2005 (20),Bernardo Larroudé,Argentina,"1,86 m",right,Defender - Centre-Back,ML Sports,02/02/2026,30/06/2026,10,1,Na,1,1,Na,3,3,,,585',6,1,Na,Na,Na,Na,2,1,,,368',3,Na,Na,1,Na,Na,1,1,,,172',,,,,,,,,,,
https://www.transfermarkt.com//lucas-hogsberg/profil/spieler/926978,RC Strasbourg Alsace,Ligue 1,Lucas Høgsberg,€12.00m,23/06/2006 (19),Farum,Denmark,"1,87 m",right,Defender - Centre-Back,CAA Base Ltd,09/08/2025,30/06/2030,24,Na,Na,Na,1,Na,Na,8,,,1.983',12,Na,Na,Na,1,Na,Na,5,,,995',,,,,,,,,,,,2,Na,Na,Na,Na,Na,Na,Na,,,180'
https://www.transfermarkt.com//andrew-omobamidele/profil/spieler/621993,RC Strasbourg Alsace,Ligue 1,Andrew Omobamidele,€7.00m,23/06/2002 (23),Leixlip,Ireland  Nigeria,"1,88 m",right,Defender - Centre-Back,Elite Project Group ...,01/07/2025,30/06/2029,20,Na,Na,Na,2,Na,10,2,,,1.010',12,Na,Na,Na,1,Na,8,2,,,435',,,,,,,,,,,,1,Na,Na,Na,Na,Na,1,Na,,,34'
https://www.transfermarkt.com//amadou-cisse/profil/spieler/1189317,RC Strasbourg Alsace,Ligue 1,Amadou Cissé,,27/02/2006 (19),Coyah,Guinea,"1,83 m",right,Defender - Centre-Back,YPFC,14/08/2025,30/06/2028,3,Na,Na,Na,Na,Na,Na,1,,,248',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//ben-chilwell/profil/spieler/316125,RC Strasbourg Alsace,Ligue 1,Ben Chilwell,€12.00m,21/12/1996 (29),Milton Keynes,England  New Zealand,"1,80 m",left,Defender - Left-Back,CAA Stellar,01/09/2025,30/06/2027,20,Na,Na,3,3,Na,2,4,,,1.576',14,Na,Na,2,3,Na,1,3,,,1.124',,,,,,,,,,,,2,Na,Na,Na,Na,Na,Na,Na,,,180'
https://www.transfermarkt.com//guela-doue/profil/spieler/711980,RC Strasbourg Alsace,Ligue 1,Guela Doué,€18.00m,17/10/2002 (23),Angers,Cote d'Ivoire  France,"1,87 m",right,Defender - Right-Back,Hexagon,26/07/2024,30/06/2029,20,2,Na,6,5,Na,3,5,,,1.560',15,2,Na,5,3,Na,1,4,,,1.254',,,,,,,,,,,,,,,,,,,,,,
https://www.transfermarkt.com//junior-mwanga/profil/spieler/1011200,RC Strasbourg Alsace,Ligue 1,Junior Mwanga,€7.00m,11/05/2003 (22),Lyon,France  DR Congo,"1,84 m",both,Midfield - Defensive Midfield,Sport Cover,08/08/2023,30/06/2027,21,1,Na,1,3,1,Na,2,,,1.803',17,1,Na,1,2,1,Na,2,,,1.443',,,,,,,,,,,,2,Na,Na,Na,Na,Na,Na,Na,,,180'
